year,quarter,state_name/ut_name,districts_name,registered_users
2018,1,madhya-pradesh,shajapur district,29995
2018,1,madhya-pradesh,ujjain district,84441
2018,1,madhya-pradesh,bhind district,34085
2018,1,madhya-pradesh,tikamgarh district,15917
2018,1,madhya-pradesh,seoni district,29095
2018,1,madhya-pradesh,harda district,18120
2018,1,madhya-pradesh,burhanpur district,16077
2018,1,madhya-pradesh,damoh district,24961
2018,1,madhya-pradesh,bhopal district,307312
2018,1,madhya-pradesh,jhabua district,9632
2018,1,madhya-pradesh,dhar district,63440
2018,1,madhya-pradesh,guna district,36829
2018,1,madhya-pradesh,east nimar district,29308
2018,1,madhya-pradesh,chhindwara district,65005
2018,1,madhya-pradesh,umaria district,11572
2018,1,madhya-pradesh,mandla district,13593
2018,1,madhya-pradesh,indore district,366977
2018,1,madhya-pradesh,shahdol district,26509
2018,1,madhya-pradesh,ratlam district,49298
2018,1,madhya-pradesh,panna district,13874
2018,1,madhya-pradesh,chhatarpur district,36004
2018,2,madhya-pradesh,morena district,58065
2018,2,madhya-pradesh,alirajpur district,5452
2018,2,madhya-pradesh,sehore district,82040
2018,2,madhya-pradesh,rajgarh district,54095
2018,2,madhya-pradesh,khargone district,56609
2018,2,madhya-pradesh,satna district,81811
2018,2,madhya-pradesh,narsinghpur district,51214
2018,2,madhya-pradesh,jabalpur district,155624
2018,2,madhya-pradesh,hoshangabad district,67994
2018,2,madhya-pradesh,vidisha district,59517
2018,2,madhya-pradesh,balaghat district,51925
2018,2,madhya-pradesh,singrauli district,59664
2018,2,madhya-pradesh,betul district,66003
2018,2,madhya-pradesh,sidhi district,27757
2018,2,madhya-pradesh,datia district,23685
2018,2,madhya-pradesh,dewas district,84342
2018,2,madhya-pradesh,sheopur district,13621
2018,2,madhya-pradesh,neemuch district,37523
2018,2,madhya-pradesh,raisen district,63216
2018,2,madhya-pradesh,mandsaur district,56151
2018,2,madhya-pradesh,barwani district,22443
2018,2,madhya-pradesh,katni district,39536
2018,2,madhya-pradesh,dindori district,9224
2018,2,madhya-pradesh,shivpuri district,37234
2018,2,madhya-pradesh,gwalior district,193605
2018,2,madhya-pradesh,anuppur district,25374
2018,2,madhya-pradesh,agar malwa district,16753
2018,2,madhya-pradesh,ashoknagar district,23253
2018,2,madhya-pradesh,sagar district,100623
2018,2,madhya-pradesh,niwari district,9413
2018,2,madhya-pradesh,rewa district,100661
2018,2,madhya-pradesh,shajapur district,41285
2018,2,madhya-pradesh,ujjain district,113216
2018,2,madhya-pradesh,bhind district,47639
2018,2,madhya-pradesh,tikamgarh district,21942
2018,2,madhya-pradesh,seoni district,39979
2018,2,madhya-pradesh,harda district,24635
2018,2,madhya-pradesh,burhanpur district,22302
2018,2,madhya-pradesh,damoh district,33463
2018,2,madhya-pradesh,bhopal district,398498
2018,2,madhya-pradesh,jhabua district,13499
2018,2,madhya-pradesh,dhar district,86280
2018,2,madhya-pradesh,guna district,52881
2018,2,madhya-pradesh,east nimar district,39725
2018,2,madhya-pradesh,chhindwara district,87704
2018,2,madhya-pradesh,umaria district,15772
2018,2,madhya-pradesh,mandla district,19276
2018,2,madhya-pradesh,indore district,479904
2018,2,madhya-pradesh,shahdol district,35993
2018,2,madhya-pradesh,ratlam district,66181
2018,2,madhya-pradesh,panna district,18555
2018,2,madhya-pradesh,chhatarpur district,48506
2018,3,madhya-pradesh,morena district,75004
2018,3,madhya-pradesh,alirajpur district,7606
2018,3,madhya-pradesh,sehore district,103905
2018,3,madhya-pradesh,rajgarh district,70348
2018,3,madhya-pradesh,khargone district,72892
2018,3,madhya-pradesh,satna district,103407
2018,3,madhya-pradesh,narsinghpur district,64578
2018,3,madhya-pradesh,jabalpur district,193535
2018,3,madhya-pradesh,hoshangabad district,84713
2018,3,madhya-pradesh,vidisha district,76590
2018,3,madhya-pradesh,balaghat district,68079
2018,3,madhya-pradesh,singrauli district,73175
2018,3,madhya-pradesh,betul district,83041
2018,3,madhya-pradesh,sidhi district,35518
2018,3,madhya-pradesh,datia district,30483
2018,3,madhya-pradesh,dewas district,105774
2018,3,madhya-pradesh,sheopur district,17723
2018,3,madhya-pradesh,neemuch district,47901
2018,3,madhya-pradesh,raisen district,78648
2018,3,madhya-pradesh,mandsaur district,73577
2018,3,madhya-pradesh,barwani district,29421
2018,3,madhya-pradesh,katni district,49748
2018,3,madhya-pradesh,dindori district,12903
2018,3,madhya-pradesh,shivpuri district,47616
2018,3,madhya-pradesh,gwalior district,236305
2018,3,madhya-pradesh,anuppur district,32188
2018,3,madhya-pradesh,agar malwa district,22143
2018,3,madhya-pradesh,ashoknagar district,30102
2018,3,madhya-pradesh,sagar district,128283
2018,3,madhya-pradesh,niwari district,12173
2018,3,madhya-pradesh,rewa district,125803
2018,3,madhya-pradesh,shajapur district,52686
2018,3,madhya-pradesh,ujjain district,143770
2018,3,madhya-pradesh,bhind district,61906
2018,3,madhya-pradesh,tikamgarh district,28168
2018,3,madhya-pradesh,seoni district,51561
2018,3,madhya-pradesh,harda district,30835
2018,3,madhya-pradesh,burhanpur district,28441
2018,3,madhya-pradesh,damoh district,42032
2018,3,madhya-pradesh,bhopal district,474192
2018,3,madhya-pradesh,jhabua district,18084
2018,3,madhya-pradesh,dhar district,110726
2018,3,madhya-pradesh,guna district,67630
2018,3,madhya-pradesh,east nimar district,50390
2018,3,madhya-pradesh,chhindwara district,109266
2018,3,madhya-pradesh,umaria district,20386
2018,3,madhya-pradesh,mandla district,25522
2018,3,madhya-pradesh,indore district,585621
2018,3,madhya-pradesh,shahdol district,45154
2018,3,madhya-pradesh,ratlam district,85431
2018,3,madhya-pradesh,panna district,24008
2018,3,madhya-pradesh,chhatarpur district,60318
2018,4,madhya-pradesh,morena district,95267
2018,4,madhya-pradesh,alirajpur district,10442
2018,4,madhya-pradesh,sehore district,125974
2018,4,madhya-pradesh,rajgarh district,88511
2018,4,madhya-pradesh,khargone district,91189
2018,4,madhya-pradesh,satna district,133865
2018,4,madhya-pradesh,narsinghpur district,80034
2018,4,madhya-pradesh,jabalpur district,248495
2018,4,madhya-pradesh,hoshangabad district,104621
2018,4,madhya-pradesh,vidisha district,95544
2018,4,madhya-pradesh,balaghat district,88279
2018,4,madhya-pradesh,singrauli district,90217
2018,4,madhya-pradesh,betul district,103060
2018,4,madhya-pradesh,sidhi district,46218
2018,4,madhya-pradesh,datia district,39314
2018,4,madhya-pradesh,dewas district,129719
2018,4,madhya-pradesh,sheopur district,22653
2018,4,madhya-pradesh,neemuch district,59043
2018,4,madhya-pradesh,raisen district,97966
2018,4,madhya-pradesh,mandsaur district,91133
2018,4,madhya-pradesh,barwani district,37607
2018,4,madhya-pradesh,katni district,65040
2018,4,madhya-pradesh,dindori district,17502
2018,4,madhya-pradesh,shivpuri district,60316
2018,4,madhya-pradesh,gwalior district,284894
2018,4,madhya-pradesh,anuppur district,41252
2018,4,madhya-pradesh,agar malwa district,27331
2018,4,madhya-pradesh,ashoknagar district,37390
2018,4,madhya-pradesh,sagar district,162788
2018,4,madhya-pradesh,niwari district,15512
2018,4,madhya-pradesh,rewa district,160024
2018,4,madhya-pradesh,shajapur district,64217
2018,4,madhya-pradesh,ujjain district,177894
2018,4,madhya-pradesh,bhind district,78871
2018,4,madhya-pradesh,tikamgarh district,36395
2018,4,madhya-pradesh,seoni district,66772
2018,4,madhya-pradesh,harda district,37692
2018,4,madhya-pradesh,burhanpur district,35494
2018,4,madhya-pradesh,damoh district,52293
2018,4,madhya-pradesh,bhopal district,571518
2018,4,madhya-pradesh,jhabua district,23354
2018,4,madhya-pradesh,dhar district,137501
2018,4,madhya-pradesh,guna district,83686
2018,4,madhya-pradesh,east nimar district,62581
2018,4,madhya-pradesh,chhindwara district,139301
2018,4,madhya-pradesh,umaria district,26096
2018,4,madhya-pradesh,mandla district,34894
2018,4,madhya-pradesh,indore district,712479
2018,4,madhya-pradesh,shahdol district,58381
2018,4,madhya-pradesh,ratlam district,104855
2018,4,madhya-pradesh,panna district,31291
2018,4,madhya-pradesh,chhatarpur district,78677
2019,1,madhya-pradesh,morena district,113900
2019,1,madhya-pradesh,alirajpur district,13122
2019,1,madhya-pradesh,sehore district,149925
2019,1,madhya-pradesh,rajgarh district,106743
2019,1,madhya-pradesh,khargone district,109408
2019,1,madhya-pradesh,satna district,160954
2019,1,madhya-pradesh,narsinghpur district,95833
2019,1,madhya-pradesh,jabalpur district,295042
2019,1,madhya-pradesh,hoshangabad district,123858
2019,1,madhya-pradesh,vidisha district,112602
2019,1,madhya-pradesh,balaghat district,108073
2019,1,madhya-pradesh,singrauli district,107427
2019,1,madhya-pradesh,betul district,122961
2019,1,madhya-pradesh,sidhi district,55922
2019,1,madhya-pradesh,datia district,46221
2019,1,madhya-pradesh,dewas district,155786
2019,1,madhya-pradesh,sheopur district,27456
2019,1,madhya-pradesh,neemuch district,72918
2019,1,madhya-pradesh,raisen district,117214
2019,1,madhya-pradesh,mandsaur district,112086
2019,1,madhya-pradesh,barwani district,46138
2019,1,madhya-pradesh,katni district,79580
2019,1,madhya-pradesh,dindori district,22197
2019,1,madhya-pradesh,shivpuri district,73259
2019,1,madhya-pradesh,gwalior district,331504
2019,1,madhya-pradesh,anuppur district,49988
2019,1,madhya-pradesh,agar malwa district,33425
2019,1,madhya-pradesh,ashoknagar district,44386
2019,1,madhya-pradesh,sagar district,194467
2019,1,madhya-pradesh,niwari district,19076
2019,1,madhya-pradesh,rewa district,188803
2019,1,madhya-pradesh,shajapur district,76924
2019,1,madhya-pradesh,ujjain district,214818
2019,1,madhya-pradesh,bhind district,94313
2019,1,madhya-pradesh,tikamgarh district,44716
2019,1,madhya-pradesh,seoni district,82398
2019,1,madhya-pradesh,harda district,43995
2019,1,madhya-pradesh,burhanpur district,42152
2019,1,madhya-pradesh,damoh district,62435
2019,1,madhya-pradesh,bhopal district,670417
2019,1,madhya-pradesh,jhabua district,29064
2019,1,madhya-pradesh,dhar district,166663
2019,1,madhya-pradesh,guna district,98816
2019,1,madhya-pradesh,east nimar district,75806
2019,1,madhya-pradesh,chhindwara district,168633
2019,1,madhya-pradesh,umaria district,31962
2019,1,madhya-pradesh,mandla district,44325
2019,1,madhya-pradesh,indore district,844465
2019,1,madhya-pradesh,shahdol district,71433
2019,1,madhya-pradesh,ratlam district,127023
2019,1,madhya-pradesh,panna district,38426
2019,1,madhya-pradesh,chhatarpur district,95345
2019,2,madhya-pradesh,morena district,130988
2019,2,madhya-pradesh,alirajpur district,15642
2019,2,madhya-pradesh,sehore district,168843
2019,2,madhya-pradesh,rajgarh district,122223
2019,2,madhya-pradesh,khargone district,126108
2019,2,madhya-pradesh,satna district,182176
2019,2,madhya-pradesh,narsinghpur district,108271
2019,2,madhya-pradesh,jabalpur district,336963
2019,2,madhya-pradesh,hoshangabad district,139812
2019,2,madhya-pradesh,vidisha district,127894
2019,2,madhya-pradesh,balaghat district,124374
2019,2,madhya-pradesh,singrauli district,118756
2019,2,madhya-pradesh,betul district,139098
2019,2,madhya-pradesh,sidhi district,63838
2019,2,madhya-pradesh,datia district,51973
2019,2,madhya-pradesh,dewas district,177137
2019,2,madhya-pradesh,sheopur district,31903
2019,2,madhya-pradesh,neemuch district,83550
2019,2,madhya-pradesh,raisen district,132559
2019,2,madhya-pradesh,mandsaur district,128631
2019,2,madhya-pradesh,barwani district,54556
2019,2,madhya-pradesh,katni district,92245
2019,2,madhya-pradesh,dindori district,26511
2019,2,madhya-pradesh,shivpuri district,86583
2019,2,madhya-pradesh,gwalior district,373367
2019,2,madhya-pradesh,anuppur district,56658
2019,2,madhya-pradesh,agar malwa district,38600
2019,2,madhya-pradesh,ashoknagar district,50062
2019,2,madhya-pradesh,sagar district,219328
2019,2,madhya-pradesh,niwari district,22172
2019,2,madhya-pradesh,rewa district,211420
2019,2,madhya-pradesh,shajapur district,87512
2019,2,madhya-pradesh,ujjain district,247033
2019,2,madhya-pradesh,bhind district,109406
2019,2,madhya-pradesh,tikamgarh district,51785
2019,2,madhya-pradesh,seoni district,95004
2019,2,madhya-pradesh,harda district,49716
2019,2,madhya-pradesh,burhanpur district,47659
2019,2,madhya-pradesh,damoh district,70868
2019,2,madhya-pradesh,bhopal district,756839
2019,2,madhya-pradesh,jhabua district,34299
2019,2,madhya-pradesh,dhar district,190659
2019,2,madhya-pradesh,guna district,112899
2019,2,madhya-pradesh,east nimar district,87794
2019,2,madhya-pradesh,chhindwara district,192226
2019,2,madhya-pradesh,umaria district,36814
2019,2,madhya-pradesh,mandla district,52317
2019,2,madhya-pradesh,indore district,955207
2019,2,madhya-pradesh,shahdol district,80859
2019,2,madhya-pradesh,ratlam district,144931
2019,2,madhya-pradesh,panna district,44821
2019,2,madhya-pradesh,chhatarpur district,110283
2019,3,madhya-pradesh,morena district,148083
2019,3,madhya-pradesh,alirajpur district,18270
2019,3,madhya-pradesh,sehore district,187387
2019,3,madhya-pradesh,rajgarh district,136848
2019,3,madhya-pradesh,khargone district,141346
2019,3,madhya-pradesh,satna district,203019
2019,3,madhya-pradesh,narsinghpur district,120875
2019,3,madhya-pradesh,jabalpur district,380209
2019,3,madhya-pradesh,hoshangabad district,155059
2019,3,madhya-pradesh,vidisha district,144856
2019,3,madhya-pradesh,balaghat district,140473
2019,3,madhya-pradesh,singrauli district,128398
2019,3,madhya-pradesh,betul district,154313
2019,3,madhya-pradesh,sidhi district,70641
2019,3,madhya-pradesh,datia district,57230
2019,3,madhya-pradesh,dewas district,198483
2019,3,madhya-pradesh,sheopur district,35602
2019,3,madhya-pradesh,neemuch district,93754
2019,3,madhya-pradesh,raisen district,146998
2019,3,madhya-pradesh,mandsaur district,144312
2019,3,madhya-pradesh,barwani district,62370
2019,3,madhya-pradesh,katni district,103909
2019,3,madhya-pradesh,dindori district,29957
2019,3,madhya-pradesh,shivpuri district,99753
2019,3,madhya-pradesh,gwalior district,417846
2019,3,madhya-pradesh,anuppur district,62143
2019,3,madhya-pradesh,agar malwa district,43676
2019,3,madhya-pradesh,ashoknagar district,55130
2019,3,madhya-pradesh,sagar district,243729
2019,3,madhya-pradesh,niwari district,24850
2019,3,madhya-pradesh,rewa district,232367
2019,3,madhya-pradesh,shajapur district,98393
2019,3,madhya-pradesh,ujjain district,280589
2019,3,madhya-pradesh,bhind district,123531
2019,3,madhya-pradesh,tikamgarh district,58461
2019,3,madhya-pradesh,seoni district,105476
2019,3,madhya-pradesh,harda district,54924
2019,3,madhya-pradesh,burhanpur district,54323
2019,3,madhya-pradesh,damoh district,78642
2019,3,madhya-pradesh,bhopal district,846170
2019,3,madhya-pradesh,jhabua district,39668
2019,3,madhya-pradesh,dhar district,214712
2019,3,madhya-pradesh,guna district,129027
2019,3,madhya-pradesh,east nimar district,98963
2019,3,madhya-pradesh,chhindwara district,214945
2019,3,madhya-pradesh,umaria district,40677
2019,3,madhya-pradesh,mandla district,59617
2019,3,madhya-pradesh,indore district,1071598
2019,3,madhya-pradesh,shahdol district,89794
2019,3,madhya-pradesh,ratlam district,163826
2019,3,madhya-pradesh,panna district,49989
2019,3,madhya-pradesh,chhatarpur district,125453
2019,4,madhya-pradesh,morena district,167329
2019,4,madhya-pradesh,alirajpur district,21450
2019,4,madhya-pradesh,sehore district,208256
2019,4,madhya-pradesh,rajgarh district,154830
2019,4,madhya-pradesh,khargone district,160372
2019,4,madhya-pradesh,satna district,228680
2019,4,madhya-pradesh,narsinghpur district,134332
2019,4,madhya-pradesh,jabalpur district,422786
2019,4,madhya-pradesh,hoshangabad district,172206
2019,4,madhya-pradesh,vidisha district,165400
2019,4,madhya-pradesh,balaghat district,159937
2019,4,madhya-pradesh,singrauli district,142034
2019,4,madhya-pradesh,betul district,173691
2019,4,madhya-pradesh,sidhi district,80459
2019,4,madhya-pradesh,datia district,64135
2019,4,madhya-pradesh,dewas district,221533
2019,4,madhya-pradesh,sheopur district,40736
2019,4,madhya-pradesh,neemuch district,105842
2019,4,madhya-pradesh,raisen district,165108
2019,4,madhya-pradesh,mandsaur district,164446
2019,4,madhya-pradesh,barwani district,72187
2019,4,madhya-pradesh,katni district,117834
2019,4,madhya-pradesh,dindori district,34661
2019,4,madhya-pradesh,shivpuri district,117138
2019,4,madhya-pradesh,gwalior district,461960
2019,4,madhya-pradesh,anuppur district,69666
2019,4,madhya-pradesh,agar malwa district,49638
2019,4,madhya-pradesh,ashoknagar district,61984
2019,4,madhya-pradesh,sagar district,272650
2019,4,madhya-pradesh,niwari district,27993
2019,4,madhya-pradesh,rewa district,260351
2019,4,madhya-pradesh,shajapur district,111387
2019,4,madhya-pradesh,ujjain district,314250
2019,4,madhya-pradesh,bhind district,140487
2019,4,madhya-pradesh,tikamgarh district,67015
2019,4,madhya-pradesh,seoni district,119177
2019,4,madhya-pradesh,harda district,61192
2019,4,madhya-pradesh,burhanpur district,62012
2019,4,madhya-pradesh,damoh district,88723
2019,4,madhya-pradesh,bhopal district,926576
2019,4,madhya-pradesh,jhabua district,45768
2019,4,madhya-pradesh,dhar district,242108
2019,4,madhya-pradesh,guna district,150709
2019,4,madhya-pradesh,east nimar district,111341
2019,4,madhya-pradesh,chhindwara district,240962
2019,4,madhya-pradesh,umaria district,45879
2019,4,madhya-pradesh,mandla district,68825
2019,4,madhya-pradesh,indore district,1181500
2019,4,madhya-pradesh,shahdol district,101136
2019,4,madhya-pradesh,ratlam district,183893
2019,4,madhya-pradesh,panna district,57005
2019,4,madhya-pradesh,chhatarpur district,145672
2020,1,madhya-pradesh,morena district,187857
2020,1,madhya-pradesh,alirajpur district,24827
2020,1,madhya-pradesh,sehore district,228553
2020,1,madhya-pradesh,rajgarh district,174122
2020,1,madhya-pradesh,khargone district,180658
2020,1,madhya-pradesh,satna district,253988
2020,1,madhya-pradesh,narsinghpur district,148190
2020,1,madhya-pradesh,jabalpur district,462069
2020,1,madhya-pradesh,hoshangabad district,190416
2020,1,madhya-pradesh,vidisha district,184757
2020,1,madhya-pradesh,balaghat district,179810
2020,1,madhya-pradesh,singrauli district,156321
2020,1,madhya-pradesh,betul district,193348
2020,1,madhya-pradesh,sidhi district,90719
2020,1,madhya-pradesh,datia district,71709
2020,1,madhya-pradesh,dewas district,245317
2020,1,madhya-pradesh,sheopur district,46567
2020,1,madhya-pradesh,neemuch district,118143
2020,1,madhya-pradesh,raisen district,184402
2020,1,madhya-pradesh,mandsaur district,183327
2020,1,madhya-pradesh,barwani district,82596
2020,1,madhya-pradesh,katni district,131655
2020,1,madhya-pradesh,dindori district,39433
2020,1,madhya-pradesh,shivpuri district,134692
2020,1,madhya-pradesh,gwalior district,506221
2020,1,madhya-pradesh,anuppur district,76969
2020,1,madhya-pradesh,agar malwa district,56419
2020,1,madhya-pradesh,ashoknagar district,69791
2020,1,madhya-pradesh,sagar district,299753
2020,1,madhya-pradesh,niwari district,31223
2020,1,madhya-pradesh,rewa district,285832
2020,1,madhya-pradesh,shajapur district,124615
2020,1,madhya-pradesh,ujjain district,349476
2020,1,madhya-pradesh,bhind district,159089
2020,1,madhya-pradesh,tikamgarh district,75937
2020,1,madhya-pradesh,seoni district,133334
2020,1,madhya-pradesh,harda district,67392
2020,1,madhya-pradesh,burhanpur district,70827
2020,1,madhya-pradesh,damoh district,98583
2020,1,madhya-pradesh,bhopal district,1003288
2020,1,madhya-pradesh,jhabua district,52803
2020,1,madhya-pradesh,dhar district,270891
2020,1,madhya-pradesh,guna district,169946
2020,1,madhya-pradesh,east nimar district,125273
2020,1,madhya-pradesh,chhindwara district,268008
2020,1,madhya-pradesh,umaria district,51076
2020,1,madhya-pradesh,mandla district,77954
2020,1,madhya-pradesh,indore district,1287857
2020,1,madhya-pradesh,shahdol district,112022
2020,1,madhya-pradesh,ratlam district,204718
2020,1,madhya-pradesh,panna district,64176
2020,1,madhya-pradesh,chhatarpur district,164422
2020,2,madhya-pradesh,morena district,217318
2020,2,madhya-pradesh,alirajpur district,31422
2020,2,madhya-pradesh,sehore district,251480
2020,2,madhya-pradesh,rajgarh district,198951
2020,2,madhya-pradesh,khargone district,210140
2020,2,madhya-pradesh,satna district,281414
2020,2,madhya-pradesh,narsinghpur district,166358
2020,2,madhya-pradesh,jabalpur district,507707
2020,2,madhya-pradesh,hoshangabad district,213924
2020,2,madhya-pradesh,vidisha district,207720
2020,2,madhya-pradesh,balaghat district,207076
2020,2,madhya-pradesh,singrauli district,171262
2020,2,madhya-pradesh,betul district,217297
2020,2,madhya-pradesh,sidhi district,102450
2020,2,madhya-pradesh,datia district,81212
2020,2,madhya-pradesh,dewas district,275957
2020,2,madhya-pradesh,sheopur district,54544
2020,2,madhya-pradesh,neemuch district,134827
2020,2,madhya-pradesh,raisen district,207040
2020,2,madhya-pradesh,mandsaur district,208900
2020,2,madhya-pradesh,barwani district,98117
2020,2,madhya-pradesh,katni district,148185
2020,2,madhya-pradesh,dindori district,45900
2020,2,madhya-pradesh,shivpuri district,156442
2020,2,madhya-pradesh,gwalior district,554377
2020,2,madhya-pradesh,anuppur district,85974
2020,2,madhya-pradesh,agar malwa district,66194
2020,2,madhya-pradesh,ashoknagar district,80288
2020,2,madhya-pradesh,sagar district,333878
2020,2,madhya-pradesh,niwari district,35711
2020,2,madhya-pradesh,rewa district,313486
2020,2,madhya-pradesh,shajapur district,142935
2020,2,madhya-pradesh,ujjain district,395028
2020,2,madhya-pradesh,bhind district,183346
2020,2,madhya-pradesh,tikamgarh district,87535
2020,2,madhya-pradesh,seoni district,152359
2020,2,madhya-pradesh,harda district,76370
2020,2,madhya-pradesh,burhanpur district,82919
2020,2,madhya-pradesh,damoh district,112085
2020,2,madhya-pradesh,bhopal district,1080094
2020,2,madhya-pradesh,jhabua district,67708
2020,2,madhya-pradesh,dhar district,310389
2020,2,madhya-pradesh,guna district,192017
2020,2,madhya-pradesh,east nimar district,145921
2020,2,madhya-pradesh,chhindwara district,302791
2020,2,madhya-pradesh,umaria district,57495
2020,2,madhya-pradesh,mandla district,90576
2020,2,madhya-pradesh,indore district,1410157
2020,2,madhya-pradesh,shahdol district,125221
2020,2,madhya-pradesh,ratlam district,233307
2020,2,madhya-pradesh,panna district,73675
2020,2,madhya-pradesh,chhatarpur district,186944
2020,3,madhya-pradesh,morena district,243100
2020,3,madhya-pradesh,alirajpur district,36425
2020,3,madhya-pradesh,sehore district,276075
2020,3,madhya-pradesh,rajgarh district,224388
2020,3,madhya-pradesh,khargone district,234694
2020,3,madhya-pradesh,satna district,311884
2020,3,madhya-pradesh,narsinghpur district,182823
2020,3,madhya-pradesh,jabalpur district,555235
2020,3,madhya-pradesh,hoshangabad district,235930
2020,3,madhya-pradesh,vidisha district,231156
2020,3,madhya-pradesh,balaghat district,232874
2020,3,madhya-pradesh,singrauli district,188497
2020,3,madhya-pradesh,betul district,241045
2020,3,madhya-pradesh,sidhi district,114892
2020,3,madhya-pradesh,datia district,89996
2020,3,madhya-pradesh,dewas district,303624
2020,3,madhya-pradesh,sheopur district,61321
2020,3,madhya-pradesh,neemuch district,150072
2020,3,madhya-pradesh,raisen district,230222
2020,3,madhya-pradesh,mandsaur district,233832
2020,3,madhya-pradesh,barwani district,111594
2020,3,madhya-pradesh,katni district,164877
2020,3,madhya-pradesh,dindori district,53140
2020,3,madhya-pradesh,shivpuri district,178433
2020,3,madhya-pradesh,gwalior district,603096
2020,3,madhya-pradesh,anuppur district,94947
2020,3,madhya-pradesh,agar malwa district,75042
2020,3,madhya-pradesh,ashoknagar district,90944
2020,3,madhya-pradesh,sagar district,368745
2020,3,madhya-pradesh,niwari district,40044
2020,3,madhya-pradesh,rewa district,343897
2020,3,madhya-pradesh,shajapur district,158634
2020,3,madhya-pradesh,ujjain district,436068
2020,3,madhya-pradesh,bhind district,204515
2020,3,madhya-pradesh,tikamgarh district,99435
2020,3,madhya-pradesh,seoni district,169843
2020,3,madhya-pradesh,harda district,84771
2020,3,madhya-pradesh,burhanpur district,94468
2020,3,madhya-pradesh,damoh district,126047
2020,3,madhya-pradesh,bhopal district,1162000
2020,3,madhya-pradesh,jhabua district,78359
2020,3,madhya-pradesh,dhar district,346394
2020,3,madhya-pradesh,guna district,215479
2020,3,madhya-pradesh,east nimar district,163928
2020,3,madhya-pradesh,chhindwara district,336306
2020,3,madhya-pradesh,umaria district,64323
2020,3,madhya-pradesh,mandla district,102626
2020,3,madhya-pradesh,indore district,1524036
2020,3,madhya-pradesh,shahdol district,139177
2020,3,madhya-pradesh,ratlam district,260470
2020,3,madhya-pradesh,panna district,83059
2020,3,madhya-pradesh,chhatarpur district,211442
2020,4,madhya-pradesh,morena district,267467
2020,4,madhya-pradesh,alirajpur district,41088
2020,4,madhya-pradesh,sehore district,300164
2020,4,madhya-pradesh,rajgarh district,248183
2020,4,madhya-pradesh,khargone district,259561
2020,4,madhya-pradesh,satna district,340632
2020,4,madhya-pradesh,narsinghpur district,198797
2020,4,madhya-pradesh,jabalpur district,604034
2020,4,madhya-pradesh,hoshangabad district,257815
2020,4,madhya-pradesh,vidisha district,254046
2020,4,madhya-pradesh,balaghat district,257330
2020,4,madhya-pradesh,singrauli district,205335
2020,4,madhya-pradesh,betul district,264821
2020,4,madhya-pradesh,sidhi district,127036
2020,4,madhya-pradesh,datia district,98245
2020,4,madhya-pradesh,dewas district,331443
2020,4,madhya-pradesh,sheopur district,67867
2020,4,madhya-pradesh,neemuch district,164544
2020,4,madhya-pradesh,raisen district,252088
2020,4,madhya-pradesh,mandsaur district,257488
2020,4,madhya-pradesh,barwani district,125456
2020,4,madhya-pradesh,katni district,181408
2020,4,madhya-pradesh,dindori district,59962
2020,4,madhya-pradesh,shivpuri district,200121
2020,4,madhya-pradesh,gwalior district,652985
2020,4,madhya-pradesh,anuppur district,104310
2020,4,madhya-pradesh,agar malwa district,83325
2020,4,madhya-pradesh,ashoknagar district,100497
2020,4,madhya-pradesh,sagar district,402006
2020,4,madhya-pradesh,niwari district,44148
2020,4,madhya-pradesh,rewa district,374099
2020,4,madhya-pradesh,shajapur district,173999
2020,4,madhya-pradesh,ujjain district,475637
2020,4,madhya-pradesh,bhind district,223913
2020,4,madhya-pradesh,tikamgarh district,110958
2020,4,madhya-pradesh,seoni district,187112
2020,4,madhya-pradesh,harda district,92862
2020,4,madhya-pradesh,burhanpur district,105578
2020,4,madhya-pradesh,damoh district,139246
2020,4,madhya-pradesh,bhopal district,1249343
2020,4,madhya-pradesh,jhabua district,88307
2020,4,madhya-pradesh,dhar district,382523
2020,4,madhya-pradesh,guna district,235371
2020,4,madhya-pradesh,east nimar district,181040
2020,4,madhya-pradesh,chhindwara district,370027
2020,4,madhya-pradesh,umaria district,71049
2020,4,madhya-pradesh,mandla district,113986
2020,4,madhya-pradesh,indore district,1645564
2020,4,madhya-pradesh,shahdol district,153490
2020,4,madhya-pradesh,ratlam district,286103
2020,4,madhya-pradesh,panna district,91870
2020,4,madhya-pradesh,chhatarpur district,233668
2021,1,madhya-pradesh,morena district,289939
2021,1,madhya-pradesh,alirajpur district,44762
2021,1,madhya-pradesh,sehore district,323704
2021,1,madhya-pradesh,rajgarh district,270842
2021,1,madhya-pradesh,khargone district,281236
2021,1,madhya-pradesh,satna district,368299
2021,1,madhya-pradesh,narsinghpur district,214249
2021,1,madhya-pradesh,jabalpur district,650087
2021,1,madhya-pradesh,hoshangabad district,277931
2021,1,madhya-pradesh,vidisha district,274866
2021,1,madhya-pradesh,balaghat district,278215
2021,1,madhya-pradesh,singrauli district,221433
2021,1,madhya-pradesh,betul district,285621
2021,1,madhya-pradesh,sidhi district,137421
2021,1,madhya-pradesh,datia district,106332
2021,1,madhya-pradesh,dewas district,358124
2021,1,madhya-pradesh,sheopur district,73775
2021,1,madhya-pradesh,neemuch district,178235
2021,1,madhya-pradesh,raisen district,272622
2021,1,madhya-pradesh,mandsaur district,279783
2021,1,madhya-pradesh,barwani district,136583
2021,1,madhya-pradesh,katni district,195985
